,SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,p_churn
3761,-0.4490829073213028,-0.757568281386552,-1.1222803260540397,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25996834
1378,-0.4490829073213028,-0.3519245112451028,-1.453272688436563,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.053918824
6600,-0.4490829073213028,0.41879865202365063,0.9298723207176044,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3175117
1067,-0.4490829073213028,0.7838780451509549,0.13549065099954866,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.078201294
191,2.2267603235331674,1.5951655854338533,0.6319791945733335,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.120616265
1873,-0.4490829073213028,-1.2849051825704358,-1.5194711609130676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2235189
3269,-0.4490829073213028,1.0272643072358245,-1.3208757434835536,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.026652286
5450,-0.4490829073213028,-0.757568281386552,0.003093706046539352,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28568992
6525,-0.4490829073213028,1.4329080773772735,-0.6588910187185071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.030615224
6674,-0.4490829073213028,-0.3519245112451028,0.8636738482410998,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4968759
3082,-0.4490829073213028,0.13484801292463622,0.9960707931941091,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3231243
5878,-0.4490829073213028,1.3517793233489839,1.3270631555766323,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12372415
3892,2.2267603235331674,-1.2849051825704358,-0.6257917824802548,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5238359
2141,-0.4490829073213028,0.3376698979953608,1.3601623918148846,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.37838385
3550,-0.4490829073213028,-1.1226476745138563,-1.4863719246748153,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1500743
78,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24526292
4416,-0.4490829073213028,1.5951655854338533,0.3340860684290626,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12782605
107,-0.4490829073213028,0.49992740605194047,-0.39409712881248854,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.085023016
2418,-0.4490829073213028,-1.0415189204855664,0.9629715569558568,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6407347
3960,-0.4490829073213028,-1.2849051825704358,-0.16240247514472228,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6172164
2882,-0.4490829073213028,1.5140368314055634,1.4263608642913892,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07404626
4440,-0.4490829073213028,-0.6764395273582622,0.6650784308115858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.35619673
5305,-0.4490829073213028,-1.0009545434714215,-0.32789865633598386,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3181121
152,-0.4490829073213028,-0.9603901664572766,0.3671853046673149,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6463107
2648,-0.4490829073213028,-1.2849051825704358,-0.6588910187185071,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5211768
2589,-0.4490829073213028,1.5140368314055634,0.4664830133820719,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11324628
1046,2.2267603235331674,-0.5953107733299723,1.1615669743853707,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.53289735
921,-0.4490829073213028,-1.2849051825704358,-0.4933948375272455,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2877392
3832,2.2267603235331674,-1.1632120515280011,0.9960707931941091,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6782439
2610,-0.4490829073213028,1.5951655854338533,0.2016891234760533,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.018212857
1862,-0.4490829073213028,-1.244340805556291,-0.09620400266821762,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6212667
5749,-0.4490829073213028,-0.5953107733299723,-1.4863719246748153,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11908008
2042,2.2267603235331674,-0.9603901664572766,0.3340860684290626,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.60626763
5281,-0.4490829073213028,-0.8386970354148419,-1.1884787985305443,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20478754
5437,-0.4490829073213028,0.053719258896346385,-1.155379562292292,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.038242314
1110,2.2267603235331674,-0.5141820193016825,-0.16240247514472228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.37596667
6660,-0.4490829073213028,-1.0415189204855664,0.16858988723780097,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4707873
6092,2.2267603235331674,-0.18966700318852311,1.2608646831001278,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.44266665
2361,-0.4490829073213028,1.5951655854338533,-1.3208757434835536,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.009870266
1528,-0.4490829073213028,-0.3519245112451028,1.1284677381471184,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.53819317
5291,-0.4490829073213028,1.5951655854338533,1.3270631555766323,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.04245594
318,2.2267603235331674,0.5810561600802303,0.9960707931941091,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.26632357
6865,-0.4490829073213028,1.5140368314055634,-1.3208757434835536,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0028505574
3482,-0.4490829073213028,1.4329080773772735,-1.2877765072453013,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.011233391
96,-0.4490829073213028,-0.23023138020266803,0.8305746120028474,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3073644
1241,2.2267603235331674,-0.270795757216813,-0.12930323890646994,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.32823196
2301,-0.4490829073213028,-0.5141820193016825,-0.03000553019171297,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2671269
2156,-0.4490829073213028,0.7838780451509549,0.4664830133820719,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.11420505
5592,2.2267603235331674,-1.1632120515280011,0.2016891234760533,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5396253
658,2.2267603235331674,-1.0415189204855664,-0.03000553019171297,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.52804303
6191,-0.4490829073213028,-1.2849051825704358,-0.4933948375272455,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.577623
3455,-0.4490829073213028,-0.9603901664572766,0.4333837771438196,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.63040584
3735,2.2267603235331674,0.3376698979953608,0.9960707931941091,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3413138
919,-0.4490829073213028,0.49992740605194047,1.0622692656706136,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25003853
1792,-0.4490829073213028,1.189521815292404,0.8967730844793521,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.17385861
1672,-0.4490829073213028,-0.9198257894431316,0.3671853046673149,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.52279496
2379,-0.4490829073213028,-0.9198257894431316,1.194666210623623,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.65169597
3468,-0.4490829073213028,1.5140368314055634,1.492559336767894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14778697
5519,-0.4490829073213028,0.6621849141085202,0.4664830133820719,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15787166
6402,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07396924
6937,-0.4490829073213028,1.5140368314055634,0.036192942284791675,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.016605077
2372,-0.4490829073213028,-0.9603901664572766,0.9960707931941091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6037636
809,-0.4490829073213028,-1.1632120515280011,0.9960707931941091,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.65567964
5054,-0.4490829073213028,-0.6764395273582622,-0.03000553019171297,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14857809
5471,2.2267603235331674,1.1083930612641142,1.0953685019088661,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21831205
3025,-0.4490829073213028,-0.18966700318852311,1.3601623918148846,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.24351366
4657,-0.4490829073213028,1.3112149463348388,0.8636738482410998,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14231396
4638,-0.4490829073213028,-1.0415189204855664,1.1615669743853707,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.67565894
2097,-0.4490829073213028,0.4593630290377956,-0.09620400266821762,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.13118215
1557,-0.4490829073213028,1.5140368314055634,-0.46029560128899316,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.042078864
3864,-0.4490829073213028,1.4734724543914186,-0.12930323890646994,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.056890544
6603,-0.4490829073213028,-1.2849051825704358,-1.3208757434835536,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2473873
5370,-0.4490829073213028,1.1083930612641142,-1.453272688436563,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00664889
1570,-0.4490829073213028,-0.7981326584006969,-1.4863719246748153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11458352
2613,-0.4490829073213028,1.5951655854338533,-1.4863719246748153,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.011175322
1968,-0.4490829073213028,1.3923437003631287,0.7974753757645952,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08427472
4761,-0.4490829073213028,-0.717003904372407,-1.3208757434835536,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.034350928
1582,-0.4490829073213028,-0.5547463963158273,-0.6588910187185071,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.31454167
5926,-0.4490829073213028,-1.0009545434714215,-1.4863719246748153,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15578473
3146,-0.4490829073213028,-0.3113601342309579,-1.3208757434835536,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04359296
2801,-0.4490829073213028,-1.2849051825704358,-0.6257917824802548,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6038583
1029,2.2267603235331674,0.37823427500950574,-0.2947994200977316,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.20651686
5185,-0.4490829073213028,-0.10853824916023329,0.16858988723780097,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25277546
3304,-0.4490829073213028,0.6621849141085202,1.0291700294323614,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07891662
1762,-0.4490829073213028,-1.0415189204855664,0.3340860684290626,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5616524
3370,-0.4490829073213028,0.9055711761933897,1.29396391933838,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28656527
2367,-0.4490829073213028,1.3923437003631287,0.9629715569558568,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.045821443
6237,-0.4490829073213028,-1.0820832974997114,0.13549065099954866,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6323882
6396,-0.4490829073213028,0.5404917830660854,-1.5194711609130676,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.011496846
5222,-0.4490829073213028,0.5810561600802303,1.29396391933838,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.20736766
1583,-0.4490829073213028,1.1083930612641142,1.3270631555766323,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.14276084
3185,-0.4490829073213028,-1.2037764285421462,-0.2947994200977316,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33630222
1042,-0.4490829073213028,1.1083930612641142,1.2277654468618753,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.18606842
6877,-0.4490829073213028,1.0678286842499694,1.1615669743853707,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.13729079
6415,-0.4490829073213028,-0.14910262617437822,0.3340860684290626,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23402506
547,-0.4490829073213028,-0.8386970354148419,-1.5194711609130676,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.095443524
3298,-0.4490829073213028,-0.6764395273582622,-1.4863719246748153,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09044333
6750,-0.4490829073213028,-1.1226476745138563,-1.0229826173392826,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22882731
6686,-0.4490829073213028,-0.6358751503441172,0.4995822496203242,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.35611087
201,-0.4490829073213028,1.4329080773772735,1.7242539904356602,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.15377289
28,2.2267603235331674,-0.717003904372407,0.8967730844793521,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.53490233
5521,-0.4490829073213028,0.25654114396707095,1.1615669743853707,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.34285375
5772,-0.4490829073213028,1.5546012084197083,0.9629715569558568,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08261251
6413,2.2267603235331674,1.5546012084197083,1.3601623918148846,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17582195
4420,-0.4490829073213028,-1.2037764285421462,1.0622692656706136,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6782345
5849,2.2267603235331674,-1.2849051825704358,0.3340860684290626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.67316294
4611,-0.4490829073213028,-0.18966700318852311,0.9298723207176044,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.21747705
6832,-0.4490829073213028,-0.14910262617437822,0.4995822496203242,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20994386
5088,-0.4490829073213028,-1.244340805556291,-1.4863719246748153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.216429
6135,-0.4490829073213028,-1.244340805556291,-0.6588910187185071,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.26435688
3771,-0.4490829073213028,0.6621849141085202,1.0953685019088661,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.20988773
3770,-0.4490829073213028,-0.757568281386552,-1.5194711609130676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11412289
3950,-0.4490829073213028,-0.9603901664572766,-1.4863719246748153,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03620932
3383,-0.4490829073213028,1.0678286842499694,0.4995822496203242,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.099318616
317,-0.4490829073213028,-0.3924888882592477,-1.4863719246748153,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12836325
498,-0.4490829073213028,-0.3924888882592477,0.3009868321908103,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41010594
3376,2.2267603235331674,-1.0009545434714215,0.6319791945733335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.67928576
163,-0.4490829073213028,1.4734724543914186,0.3671853046673149,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.016470963
3043,-0.4490829073213028,-0.5141820193016825,-0.1955017113829746,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.23160586
6019,-0.4490829073213028,-0.717003904372407,0.003093706046539352,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.41016665
4442,-0.4490829073213028,-0.3113601342309579,0.16858988723780097,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.24948905
2309,-0.4490829073213028,1.189521815292404,-1.5194711609130676,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.011209832
5277,-0.4490829073213028,-0.10853824916023329,-1.4863719246748153,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.014160925
5990,2.2267603235331674,-0.3113601342309579,1.3601623918148846,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.47829324
3469,-0.4490829073213028,0.74331366813681,0.7312769032880905,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.21255508
1025,2.2267603235331674,1.4734724543914186,0.9960707931941091,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.07317158
1850,2.2267603235331674,-0.3924888882592477,1.29396391933838,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.58843416
4322,-0.4490829073213028,-1.1632120515280011,-1.4863719246748153,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.07488919
5303,-0.4490829073213028,-0.5547463963158273,0.7974753757645952,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4972213
6163,-0.4490829073213028,-0.717003904372407,-1.4863719246748153,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.024874836
204,-0.4490829073213028,-1.244340805556291,-1.4863719246748153,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1793015
4807,-0.4490829073213028,-0.23023138020266803,-1.4863719246748153,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.015167358
5159,-0.4490829073213028,0.8650067991792447,1.492559336767894,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2684035
3470,2.2267603235331674,1.3112149463348388,1.29396391933838,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1969327
6271,-0.4490829073213028,1.4329080773772735,-1.353974979721806,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0063014016
2523,2.2267603235331674,0.053719258896346385,0.13549065099954866,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.19768628
5795,-0.4490829073213028,1.5546012084197083,0.6981776670498382,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.12225603
4510,-0.4490829073213028,-1.2849051825704358,-0.46029560128899316,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.32087177
2205,-0.4490829073213028,-0.18966700318852311,1.3601623918148846,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.44994375
4106,-0.4490829073213028,-0.6764395273582622,-1.453272688436563,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.029939316
2058,-0.4490829073213028,1.5140368314055634,-1.4863719246748153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.010819902
5593,-0.4490829073213028,-0.9198257894431316,-0.4933948375272455,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14876491
1534,-0.4490829073213028,-0.8792614124289867,0.3340860684290626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5864814
3173,-0.4490829073213028,-0.8386970354148419,-0.6588910187185071,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18953589
5656,-0.4490829073213028,0.5810561600802303,1.2608646831001278,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.31971893
833,-0.4490829073213028,1.5546012084197083,0.3671853046673149,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.056348573
5957,-0.4490829073213028,1.230086192306549,-1.453272688436563,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.011059652
1079,-0.4490829073213028,1.5951655854338533,-1.4863719246748153,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0034280573
1537,2.2267603235331674,-0.6764395273582622,0.6650784308115858,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4982046
4497,-0.4490829073213028,-0.3519245112451028,0.4995822496203242,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.43387526
1390,-0.4490829073213028,1.3112149463348388,-1.2877765072453013,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.004860588
2298,-0.4490829073213028,-0.3924888882592477,-1.353974979721806,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.011968354
270,-0.4490829073213028,0.17541238993878114,-1.4863719246748153,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.017682852
6501,-0.4490829073213028,-0.9198257894431316,0.036192942284791675,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3648362
2996,-0.4490829073213028,-0.3519245112451028,-1.453272688436563,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.022372406
2358,-0.4490829073213028,-0.6764395273582622,0.9960707931941091,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.59672236
57,-0.4490829073213028,-0.9603901664572766,1.2608646831001278,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.62578374
3627,2.2267603235331674,-0.23023138020266803,-1.1222803260540397,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26727706
2507,-0.4490829073213028,-0.8386970354148419,-0.6257917824802548,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.24844228
3391,-0.4490829073213028,-1.0820832974997114,-1.2877765072453013,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13432407
3648,2.2267603235331674,-0.9198257894431316,0.4664830133820719,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.49200308
5319,-0.4490829073213028,-0.3519245112451028,-0.4933948375272455,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.099138394
6021,-0.4490829073213028,-1.2037764285421462,-0.32789865633598386,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.50818574
6711,-0.4490829073213028,-1.2037764285421462,0.6650784308115858,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6414306
3655,2.2267603235331674,0.2971055209812159,-0.2947994200977316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31465694
2136,-0.4490829073213028,-1.2849051825704358,0.16858988723780097,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.63283443
5952,-0.4490829073213028,-1.2037764285421462,-0.6588910187185071,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.42566657
1683,-0.4490829073213028,1.189521815292404,1.0622692656706136,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11915404
1108,-0.4490829073213028,0.9866999302216795,-1.5194711609130676,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008521602
2102,-0.4490829073213028,-1.244340805556291,-1.155379562292292,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.31181496
3720,-0.4490829073213028,0.702749291122665,0.16858988723780097,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.082906954
5738,-0.4490829073213028,-1.2849051825704358,-1.155379562292292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34244886
2903,-0.4490829073213028,1.1489574382782592,-1.4863719246748153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003809902
1281,-0.4490829073213028,-1.0415189204855664,-0.9898833811010304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21318719
6932,-0.4490829073213028,-1.244340805556291,0.3009868321908103,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.70478034
3428,-0.4490829073213028,-0.43305326527339266,1.194666210623623,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.51289237
2341,-0.4490829073213028,-0.7981326584006969,0.3009868321908103,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.47547784
5943,-0.4490829073213028,0.37823427500950574,-1.3208757434835536,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.019972479
3454,-0.4490829073213028,0.25654114396707095,-0.46029560128899316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21309745
3047,-0.4490829073213028,0.9866999302216795,1.0953685019088661,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.15306683
5786,-0.4490829073213028,-0.9198257894431316,-1.4863719246748153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08322387
4513,-0.4490829073213028,-1.0009545434714215,-0.7250894911950118,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.12913764
3919,-0.4490829073213028,1.4734724543914186,-1.4863719246748153,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.007771725
339,-0.4490829073213028,1.5140368314055634,0.13549065099954866,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05511015
2622,-0.4490829073213028,1.3517793233489839,0.3009868321908103,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.085676484
1412,-0.4490829073213028,-1.1632120515280011,0.16858988723780097,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.500937
355,-0.4490829073213028,1.3517793233489839,1.6249562817209033,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1662483
2997,-0.4490829073213028,-0.5953107733299723,0.3340860684290626,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28302756
4156,-0.4490829073213028,-1.1226476745138563,-1.4863719246748153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12957494
5586,2.2267603235331674,0.41879865202365063,1.4263608642913892,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42057407
916,2.2267603235331674,1.5951655854338533,0.8967730844793521,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.099522345
6161,-0.4490829073213028,-0.43305326527339266,-1.3208757434835536,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.05211703
779,-0.4490829073213028,-0.14910262617437822,-0.6257917824802548,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20373832
2530,-0.4490829073213028,0.5404917830660854,-1.5194711609130676,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0125773605
2503,-0.4490829073213028,0.5404917830660854,-1.353974979721806,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09222174
5505,-0.4490829073213028,0.702749291122665,0.8305746120028474,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18819153
1442,-0.4490829073213028,-1.2037764285421462,-0.4933948375272455,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6024451
5720,-0.4490829073213028,-0.9603901664572766,0.13549065099954866,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5242642
6484,-0.4490829073213028,-0.23023138020266803,1.194666210623623,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.40189093
